division_id,division_label,source_division_id,source_division_label,season_code,season_year,season_term,game_id,game_url,table_index,team_name,team_lineage_id,team_season_id,pts,reb,ast,stl,blk,fgm,fga,fg%,3pm,3pa,3p%,ftm,fta,ft%,tov,pf
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2025F,2025,F,7-brickstone-associates-vs-10-texas-elite,https://tdlbasketball.com/event/7-brickstone-associates-vs-10-texas-elite/,2,Texas Elite,d3_mondays:texas-elite,d3_mondays:texas-elite:2025F,73,39,16,6,1,32,75,0.427,8,29,0.276,1,2,0.5,10,14
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2023W,2023,W,1-spark-plugs-vs-9-ibaka-flaka-flame,https://tdlbasketball.com/event/1-spark-plugs-vs-9-ibaka-flaka-flame/,1,Spark Plugs,d3_mondays:spark-plugs,d3_mondays:spark-plugs:2023W,84,34,22,9,6,31,65,0.477,10,28,0.357,12,14,0.857,8,4
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2023W,2023,W,1-spark-plugs-vs-9-ibaka-flaka-flame,https://tdlbasketball.com/event/1-spark-plugs-vs-9-ibaka-flaka-flame/,2,Ibaka Flaka Flame,d3_mondays:ibaka-flaka-flame,d3_mondays:ibaka-flaka-flame:2023W,50,29,17,4,3,21,59,0.356,5,22,0.227,3,6,0.5,17,10
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2022F,2022,F,1-texas-elite-vs-8-ibaka-flaka-flame,https://tdlbasketball.com/event/1-texas-elite-vs-8-ibaka-flaka-flame/,1,Texas Elite,d3_mondays:texas-elite,d3_mondays:texas-elite:2022F,77,30,19,8,1,29,73,0.397,13,25,0.52,6,7,0.857,8,17
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2022F,2022,F,1-texas-elite-vs-8-ibaka-flaka-flame,https://tdlbasketball.com/event/1-texas-elite-vs-8-ibaka-flaka-flame/,2,Ibaka Flaka Flame,d3_mondays:ibaka-flaka-flame,d3_mondays:ibaka-flaka-flame:2022F,63,37,11,6,5,22,57,0.386,4,21,0.19,15,16,0.938,15,11
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2022F,2022,F,30-for-30-vs-ibaka-flaka-flame,https://tdlbasketball.com/event/30-for-30-vs-ibaka-flaka-flame/,1,30-for-30,d3_mondays:30-for-30,d3_mondays:30-for-30:2022F,58,45,15,7,3,25,70,0.357,4,15,0.267,4,9,0.444,10,6
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2022F,2022,F,30-for-30-vs-ibaka-flaka-flame,https://tdlbasketball.com/event/30-for-30-vs-ibaka-flaka-flame/,2,Ibaka Flaka Flame,d3_mondays:ibaka-flaka-flame,d3_mondays:ibaka-flaka-flame:2022F,41,33,10,6,8,16,51,0.314,6,22,0.273,3,6,0.5,13,7
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2022F,2022,F,8-ibaka-flaka-flame-vs-9-the-no-knees,https://tdlbasketball.com/event/8-ibaka-flaka-flame-vs-9-the-no-knees/,1,Ibaka Flaka Flame,d3_mondays:ibaka-flaka-flame,d3_mondays:ibaka-flaka-flame:2022F,65,53,11,8,3,25,68,0.368,10,23,0.435,5,10,0.5,11,7
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2022F,2022,F,8-ibaka-flaka-flame-vs-9-the-no-knees,https://tdlbasketball.com/event/8-ibaka-flaka-flame-vs-9-the-no-knees/,2,The No Knees,d3_mondays:the-no-knees,d3_mondays:the-no-knees:2022F,35,33,10,6,2,13,62,0.21,5,23,0.217,4,9,0.444,11,7
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2022F,2022,F,bing-bong-vs-ibaka-flaka-flame,https://tdlbasketball.com/event/bing-bong-vs-ibaka-flaka-flame/,1,BING BONG,d3_mondays:bing-bong,d3_mondays:bing-bong:2022F,52,36,11,12,4,19,64,0.297,11,40,0.275,3,11,0.273,13,17
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2022F,2022,F,bing-bong-vs-ibaka-flaka-flame,https://tdlbasketball.com/event/bing-bong-vs-ibaka-flaka-flame/,2,Ibaka Flaka Flame,d3_mondays:ibaka-flaka-flame,d3_mondays:ibaka-flaka-flame:2022F,55,34,12,9,1,20,55,0.364,6,20,0.3,9,17,0.529,15,10
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2023W,2023,W,falcons-black-vs-ibaka-flaka-flame,https://tdlbasketball.com/event/falcons-black-vs-ibaka-flaka-flame/,1,10 Freaky Guy$,d3_mondays:10-freaky-guy,d3_mondays:10-freaky-guy:2023W,54,37,11,10,4,22,63,0.349,3,21,0.143,7,9,0.778,9,11
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2023W,2023,W,falcons-black-vs-ibaka-flaka-flame,https://tdlbasketball.com/event/falcons-black-vs-ibaka-flaka-flame/,2,Ibaka Flaka Flame,d3_mondays:ibaka-flaka-flame,d3_mondays:ibaka-flaka-flame:2023W,63,45,17,5,5,25,65,0.385,6,20,0.3,7,11,0.636,10,8
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2023W,2023,W,ibaka-flaka-flame-vs-falcons-bred,https://tdlbasketball.com/event/ibaka-flaka-flame-vs-falcons-bred/,1,Ibaka Flaka Flame,d3_mondays:ibaka-flaka-flame,d3_mondays:ibaka-flaka-flame:2023W,35,35,10,6,4,14,61,0.23,3,19,0.158,4,8,0.5,15,15
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2023W,2023,W,ibaka-flaka-flame-vs-falcons-bred,https://tdlbasketball.com/event/ibaka-flaka-flame-vs-falcons-bred/,2,Falcons,d3_mondays:falcons,d3_mondays:falcons:2023W,67,48,14,12,5,23,53,0.434,9,16,0.562,12,19,0.632,13,9
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2024Su,2024,SU,ibaka-flaka-flame-vs-hoopers-happy-hour,https://tdlbasketball.com/event/ibaka-flaka-flame-vs-hoopers-happy-hour/,1,Ibaka Flaka Flame,d3_mondays:ibaka-flaka-flame,d3_mondays:ibaka-flaka-flame:2024Su,68,38,16,12,5,25,70,0.357,11,32,0.344,7,12,0.583,9,9
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2024Su,2024,SU,ibaka-flaka-flame-vs-hoopers-happy-hour,https://tdlbasketball.com/event/ibaka-flaka-flame-vs-hoopers-happy-hour/,2,Hooper’s Happy Hour,d3_mondays:hooper-s-happy-hour,d3_mondays:hooper-s-happy-hour:2024Su,64,49,18,5,7,25,69,0.362,7,26,0.269,5,14,0.357,13,15
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2026W,2026,W,ibaka-flaka-flame-vs-manhattan-elite-2,https://tdlbasketball.com/event/ibaka-flaka-flame-vs-manhattan-elite-2/,1,Ibaka Flaka Flame,d3_mondays:ibaka-flaka-flame,d3_mondays:ibaka-flaka-flame:2026W,55,40,10,15,3,22,63,0.349,4,26,0.154,7,11,0.636,12,9
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2026W,2026,W,ibaka-flaka-flame-vs-manhattan-elite-2,https://tdlbasketball.com/event/ibaka-flaka-flame-vs-manhattan-elite-2/,2,Manhattan Elite,d3_mondays:manhattan-elite,d3_mondays:manhattan-elite:2026W,77,54,28,8,3,29,70,0.414,12,34,0.353,7,9,0.778,15,10
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2022F,2022,F,ibaka-flaka-flame-vs-meta-basketball-club,https://tdlbasketball.com/event/ibaka-flaka-flame-vs-meta-basketball-club/,1,Ibaka Flaka Flame,d3_mondays:ibaka-flaka-flame,d3_mondays:ibaka-flaka-flame:2022F,58,43,14,9,5,20,62,0.323,7,26,0.269,11,20,0.55,9,13
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2022F,2022,F,ibaka-flaka-flame-vs-meta-basketball-club,https://tdlbasketball.com/event/ibaka-flaka-flame-vs-meta-basketball-club/,2,Meat Ball Club,d3_mondays:meat-ball-club,d3_mondays:meat-ball-club:2022F,52,44,4,5,1,19,68,0.279,4,26,0.154,10,11,0.909,11,14
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2022W,2022,W,ibaka-flaka-flame-vs-nam-san-2,https://tdlbasketball.com/event/ibaka-flaka-flame-vs-nam-san-2/,1,Ibaka Flaka Flame,d3_mondays:ibaka-flaka-flame,d3_mondays:ibaka-flaka-flame:2022W,44,34,9,14,3,13,59,0.22,7,29,0.241,11,12,0.917,13,14
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2022W,2022,W,ibaka-flaka-flame-vs-nam-san-2,https://tdlbasketball.com/event/ibaka-flaka-flame-vs-nam-san-2/,2,Supreme Team,d3_mondays:supreme-team,d3_mondays:supreme-team:2022W,48,39,6,6,7,17,53,0.321,4,15,0.267,10,12,0.833,21,8
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2024Su,2024,SU,ibaka-flaka-flame-vs-nj-rockets,https://tdlbasketball.com/event/ibaka-flaka-flame-vs-nj-rockets/,1,Ibaka Flaka Flame,d3_mondays:ibaka-flaka-flame,d3_mondays:ibaka-flaka-flame:2024Su,49,35,13,7,0,21,69,0.304,6,33,0.182,1,9,0.111,10,11
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2024Su,2024,SU,ibaka-flaka-flame-vs-nj-rockets,https://tdlbasketball.com/event/ibaka-flaka-flame-vs-nj-rockets/,2,NJ Rockets,d3_mondays:nj-rockets,d3_mondays:nj-rockets:2024Su,84,36,21,8,4,34,63,0.54,9,23,0.391,7,10,0.7,9,8
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2022W,2022,W,ibaka-flaka-flame-vs-nyc-gritty-committee-2,https://tdlbasketball.com/event/ibaka-flaka-flame-vs-nyc-gritty-committee-2/,1,Ibaka Flaka Flame,d3_mondays:ibaka-flaka-flame,d3_mondays:ibaka-flaka-flame:2022W,69,40,14,4,13,27,73,0.37,9,25,0.36,4,13,0.308,11,18
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2022W,2022,W,ibaka-flaka-flame-vs-nyc-gritty-committee-2,https://tdlbasketball.com/event/ibaka-flaka-flame-vs-nyc-gritty-committee-2/,2,NYC Gritty Committee,d3_mondays:nyc-gritty-committee,d3_mondays:nyc-gritty-committee:2022W,79,50,16,5,2,25,66,0.379,4,19,0.211,25,30,0.833,9,16
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2024Su,2024,SU,ibaka-flaka-flame-vs-pippen-aint-easy-2,https://tdlbasketball.com/event/ibaka-flaka-flame-vs-pippen-aint-easy-2/,1,Ibaka Flaka Flame,d3_mondays:ibaka-flaka-flame,d3_mondays:ibaka-flaka-flame:2024Su,81,44,20,8,4,28,70,0.4,14,34,0.412,11,17,0.647,11,16
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2024Su,2024,SU,ibaka-flaka-flame-vs-pippen-aint-easy-2,https://tdlbasketball.com/event/ibaka-flaka-flame-vs-pippen-aint-easy-2/,2,Pippen Ain’t Easy,d3_mondays:pippen-ain-t-easy,d3_mondays:pippen-ain-t-easy:2024Su,83,42,16,5,1,31,75,0.413,14,39,0.359,7,20,0.35,10,17
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2022F,2022,F,ibaka-flaka-flame-vs-pnest1-2,https://tdlbasketball.com/event/ibaka-flaka-flame-vs-pnest1-2/,1,Ibaka Flaka Flame,d3_mondays:ibaka-flaka-flame,d3_mondays:ibaka-flaka-flame:2022F,50,41,11,16,2,20,75,0.267,7,34,0.206,3,8,0.375,15,12
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2022F,2022,F,ibaka-flaka-flame-vs-pnest1-2,https://tdlbasketball.com/event/ibaka-flaka-flame-vs-pnest1-2/,2,Pnest1,d3_mondays:pnest1,d3_mondays:pnest1:2022F,66,43,20,10,5,19,62,0.306,9,32,0.281,7,12,0.583,22,10
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2022F,2022,F,ibaka-flaka-flame-vs-pnest1-3,https://tdlbasketball.com/event/ibaka-flaka-flame-vs-pnest1-3/,1,Ibaka Flaka Flame,d3_mondays:ibaka-flaka-flame,d3_mondays:ibaka-flaka-flame:2022F,52,23,15,7,0,21,46,0.457,7,19,0.368,3,4,0.75,4,2
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2022F,2022,F,ibaka-flaka-flame-vs-pnest1-3,https://tdlbasketball.com/event/ibaka-flaka-flame-vs-pnest1-3/,2,The No Knees,d3_mondays:the-no-knees,d3_mondays:the-no-knees:2022F,10,14,2,1,0,5,15,0.333,0,2,0.0,0,3,0.0,6,10
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2023W,2023,W,ibaka-flaka-flame-vs-rock-stars,https://tdlbasketball.com/event/ibaka-flaka-flame-vs-rock-stars/,1,Ibaka Flaka Flame,d3_mondays:ibaka-flaka-flame,d3_mondays:ibaka-flaka-flame:2023W,37,21,10,6,5,16,37,0.432,3,14,0.214,2,5,0.4,6,7
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2023W,2023,W,ibaka-flaka-flame-vs-rock-stars,https://tdlbasketball.com/event/ibaka-flaka-flame-vs-rock-stars/,2,Rock Stars,d3_mondays:rock-stars,d3_mondays:rock-stars:2023W,71,53,15,9,5,28,76,0.368,6,20,0.3,9,19,0.474,16,7
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2022W,2022,W,ibaka-flaka-flame-vs-satriales,https://tdlbasketball.com/event/ibaka-flaka-flame-vs-satriales/,1,Ibaka Flaka Flame,d3_mondays:ibaka-flaka-flame,d3_mondays:ibaka-flaka-flame:2022W,46,51,10,11,4,15,62,0.242,9,27,0.333,7,20,0.35,21,15
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2022W,2022,W,ibaka-flaka-flame-vs-satriales,https://tdlbasketball.com/event/ibaka-flaka-flame-vs-satriales/,2,Satriale’s,d3_mondays:satriale-s,d3_mondays:satriale-s:2022W,40,23,7,15,3,14,49,0.286,4,23,0.174,8,16,0.5,12,15
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2022F,2022,F,ibaka-flaka-flame-vs-smash-n-bounce-3,https://tdlbasketball.com/event/ibaka-flaka-flame-vs-smash-n-bounce-3/,1,Ibaka Flaka Flame,d3_mondays:ibaka-flaka-flame,d3_mondays:ibaka-flaka-flame:2022F,61,18,20,12,1,25,59,0.424,11,27,0.407,0,0,0.0,17,15
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2022F,2022,F,ibaka-flaka-flame-vs-smash-n-bounce-3,https://tdlbasketball.com/event/ibaka-flaka-flame-vs-smash-n-bounce-3/,2,Smash N Bounce,d3_mondays:smash-n-bounce,d3_mondays:smash-n-bounce:2022F,65,30,16,9,3,23,47,0.489,5,17,0.294,14,17,0.824,19,8
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2024F,2024,F,ibaka-flaka-flame-vs-spark-plugs-3,https://tdlbasketball.com/event/ibaka-flaka-flame-vs-spark-plugs-3/,1,Ibaka Flaka Flame,d3_mondays:ibaka-flaka-flame,d3_mondays:ibaka-flaka-flame:2024F,43,44,14,10,0,16,68,0.235,6,33,0.182,5,10,0.5,14,9
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2024F,2024,F,ibaka-flaka-flame-vs-spark-plugs-3,https://tdlbasketball.com/event/ibaka-flaka-flame-vs-spark-plugs-3/,2,Spark Plugs,d3_mondays:spark-plugs,d3_mondays:spark-plugs:2024F,63,41,21,10,3,25,62,0.403,6,15,0.4,7,7,1.0,10,6
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2022F,2022,F,ibaka-flaka-flame-vs-texas-elite-2,https://tdlbasketball.com/event/ibaka-flaka-flame-vs-texas-elite-2/,1,Ibaka Flaka Flame,d3_mondays:ibaka-flaka-flame,d3_mondays:ibaka-flaka-flame:2022F,44,30,6,5,2,15,44,0.341,5,20,0.25,9,15,0.6,11,15
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2022F,2022,F,ibaka-flaka-flame-vs-texas-elite-2,https://tdlbasketball.com/event/ibaka-flaka-flame-vs-texas-elite-2/,2,Texas Elite,d3_mondays:texas-elite,d3_mondays:texas-elite:2022F,74,34,15,4,1,26,55,0.473,8,16,0.5,14,22,0.636,14,15
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2024Su,2024,SU,ibaka-flaka-flame-vs-the-quinnterns,https://tdlbasketball.com/event/ibaka-flaka-flame-vs-the-quinnterns/,1,Ibaka Flaka Flame,d3_mondays:ibaka-flaka-flame,d3_mondays:ibaka-flaka-flame:2024Su,46,29,10,5,3,16,59,0.271,6,30,0.2,8,18,0.444,8,11
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2024Su,2024,SU,ibaka-flaka-flame-vs-the-quinnterns,https://tdlbasketball.com/event/ibaka-flaka-flame-vs-the-quinnterns/,2,Brickstone Associates,d3_mondays:brickstone-associates,d3_mondays:brickstone-associates:2024Su,57,50,11,3,2,23,66,0.348,3,23,0.13,8,14,0.571,9,11
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2023W,2023,W,nam-san-vs-ibaka-flaka-flame,https://tdlbasketball.com/event/nam-san-vs-ibaka-flaka-flame/,1,Supreme Team,d3_mondays:supreme-team,d3_mondays:supreme-team:2023W,48,30,17,11,2,20,58,0.345,4,25,0.16,4,9,0.444,14,9
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2023W,2023,W,nam-san-vs-ibaka-flaka-flame,https://tdlbasketball.com/event/nam-san-vs-ibaka-flaka-flame/,2,Ibaka Flaka Flame,d3_mondays:ibaka-flaka-flame,d3_mondays:ibaka-flaka-flame:2023W,57,32,14,7,0,21,52,0.404,11,28,0.393,4,8,0.5,19,13
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2023W,2023,W,spark-plugs-vs-ibaka-flaka-flame,https://tdlbasketball.com/event/spark-plugs-vs-ibaka-flaka-flame/,1,Spark Plugs,d3_mondays:spark-plugs,d3_mondays:spark-plugs:2023W,73,41,22,6,5,27,71,0.38,11,32,0.344,8,10,0.8,13,6
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2023W,2023,W,spark-plugs-vs-ibaka-flaka-flame,https://tdlbasketball.com/event/spark-plugs-vs-ibaka-flaka-flame/,2,Ibaka Flaka Flame,d3_mondays:ibaka-flaka-flame,d3_mondays:ibaka-flaka-flame:2023W,60,49,12,12,8,24,74,0.324,6,26,0.231,6,9,0.667,14,13
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2024W,2024,W,the-quinnterns-vs-ibaka-flaka-flame,https://tdlbasketball.com/event/the-quinnterns-vs-ibaka-flaka-flame/,1,Brickstone Associates,d3_mondays:brickstone-associates,d3_mondays:brickstone-associates:2024W,65,44,15,4,2,23,59,0.39,7,27,0.259,12,19,0.632,13,12
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2024W,2024,W,the-quinnterns-vs-ibaka-flaka-flame,https://tdlbasketball.com/event/the-quinnterns-vs-ibaka-flaka-flame/,2,Ibaka Flaka Flame,d3_mondays:ibaka-flaka-flame,d3_mondays:ibaka-flaka-flame:2024W,51,30,7,7,0,18,56,0.321,7,26,0.269,8,12,0.667,11,12
d2_sundays,D2 Sundays,d3_mondays,D3 Mondays,2022WP,2022,WP,1-jp-casuals-vs-5-50-shades-of-klay,https://tdlbasketball.com/event/1-jp-casuals-vs-5-50-shades-of-klay/,1,JP Casuals,d2_sundays:jp-casuals,d2_sundays:jp-casuals:2022WP,70,43,18,9,4,30,74,0.405,5,20,0.25,5,8,0.625,14,14
d2_sundays,D2 Sundays,d3_mondays,D3 Mondays,2022WP,2022,WP,1-jp-casuals-vs-5-50-shades-of-klay,https://tdlbasketball.com/event/1-jp-casuals-vs-5-50-shades-of-klay/,2,50 Shades of Klay,d2_sundays:50-shades-of-klay,d2_sundays:50-shades-of-klay:2022WP,58,28,14,7,4,21,60,0.35,5,27,0.185,11,12,0.917,14,12
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2025Su,2025,SU,1-manhattan-elite-vs-10-texas-elite-2,https://tdlbasketball.com/event/1-manhattan-elite-vs-10-texas-elite-2/,1,Manhattan Elite,d3_mondays:manhattan-elite,d3_mondays:manhattan-elite:2025Su,72,33,12,9,2,26,61,0.426,8,26,0.308,12,14,0.857,14,14
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2025Su,2025,SU,1-manhattan-elite-vs-10-texas-elite-2,https://tdlbasketball.com/event/1-manhattan-elite-vs-10-texas-elite-2/,2,Texas Elite,d3_mondays:texas-elite,d3_mondays:texas-elite:2025Su,75,32,24,10,4,27,59,0.458,7,23,0.304,14,20,0.7,10,12
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2024Su,2024,SU,1-manhattan-elite-vs-2-texas-elite,https://tdlbasketball.com/event/1-manhattan-elite-vs-2-texas-elite/,1,Manhattan Elite,d3_mondays:manhattan-elite,d3_mondays:manhattan-elite:2024Su,80,40,22,2,3,29,63,0.46,12,24,0.5,10,14,0.714,9,13
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2024Su,2024,SU,1-manhattan-elite-vs-2-texas-elite,https://tdlbasketball.com/event/1-manhattan-elite-vs-2-texas-elite/,2,Texas Elite,d3_mondays:texas-elite,d3_mondays:texas-elite:2024Su,65,41,19,10,3,24,72,0.333,7,30,0.233,10,17,0.588,7,10
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2023F,2023,F,1-manhattan-elite-vs-4-texas-elite,https://tdlbasketball.com/event/1-manhattan-elite-vs-4-texas-elite/,1,Manhattan Elite,d3_mondays:manhattan-elite,d3_mondays:manhattan-elite:2023F,92,38,27,5,2,36,70,0.514,7,28,0.25,13,14,0.929,12,11
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2023F,2023,F,1-manhattan-elite-vs-4-texas-elite,https://tdlbasketball.com/event/1-manhattan-elite-vs-4-texas-elite/,2,Texas Elite,d3_mondays:texas-elite,d3_mondays:texas-elite:2023F,93,25,26,9,0,35,74,0.473,13,34,0.382,10,12,0.833,6,12
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2022WP,2022,WP,1-texas-elite-vs-2-spaghetti-ramen,https://tdlbasketball.com/event/1-texas-elite-vs-2-spaghetti-ramen/,1,Texas Elite,d3_mondays:texas-elite,d3_mondays:texas-elite:2022WP,64,45,14,3,0,21,56,0.375,7,20,0.35,15,20,0.75,7,13
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2022WP,2022,WP,1-texas-elite-vs-2-spaghetti-ramen,https://tdlbasketball.com/event/1-texas-elite-vs-2-spaghetti-ramen/,2,Spaghetti Ramen,d3_mondays:spaghetti-ramen,d3_mondays:spaghetti-ramen:2022WP,53,32,11,5,2,19,69,0.275,8,44,0.182,7,12,0.583,4,18
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2022WP,2022,WP,1-texas-elite-vs-5-nyc-gritty-committee,https://tdlbasketball.com/event/1-texas-elite-vs-5-nyc-gritty-committee/,1,Texas Elite,d3_mondays:texas-elite,d3_mondays:texas-elite:2022WP,59,33,5,9,0,20,51,0.392,3,11,0.273,16,25,0.64,8,17
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2022WP,2022,WP,1-texas-elite-vs-5-nyc-gritty-committee,https://tdlbasketball.com/event/1-texas-elite-vs-5-nyc-gritty-committee/,2,NYC Gritty Committee,d3_mondays:nyc-gritty-committee,d3_mondays:nyc-gritty-committee:2022WP,40,27,7,3,2,15,43,0.349,4,19,0.211,6,13,0.462,17,19
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2022F,2022,F,1-texas-elite-vs-5-nyk-red-devils,https://tdlbasketball.com/event/1-texas-elite-vs-5-nyk-red-devils/,1,Texas Elite,d3_mondays:texas-elite,d3_mondays:texas-elite:2022F,51,29,14,6,2,18,50,0.36,8,21,0.381,7,15,0.467,9,17
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2022F,2022,F,1-texas-elite-vs-5-nyk-red-devils,https://tdlbasketball.com/event/1-texas-elite-vs-5-nyk-red-devils/,2,NYK Red Devils,d3_mondays:nyk-red-devils,d3_mondays:nyk-red-devils:2022F,39,33,8,5,2,15,50,0.3,3,16,0.188,6,18,0.333,11,18
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2022F,2022,F,1-texas-elite-vs-7-30-for-30,https://tdlbasketball.com/event/1-texas-elite-vs-7-30-for-30/,1,Texas Elite,d3_mondays:texas-elite,d3_mondays:texas-elite:2022F,66,42,19,16,3,27,63,0.429,6,25,0.24,6,10,0.6,12,8
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2022F,2022,F,1-texas-elite-vs-7-30-for-30,https://tdlbasketball.com/event/1-texas-elite-vs-7-30-for-30/,2,30-for-30,d3_mondays:30-for-30,d3_mondays:30-for-30:2022F,34,30,9,8,2,13,57,0.228,4,25,0.16,4,10,0.4,18,10
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2025Su,2025,SU,10-texas-elite-vs-11-wolverines-4-0,https://tdlbasketball.com/event/10-texas-elite-vs-11-wolverines-4-0/,1,Texas Elite,d3_mondays:texas-elite,d3_mondays:texas-elite:2025Su,70,25,17,4,2,27,50,0.54,10,25,0.4,6,8,0.75,7,19
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2025Su,2025,SU,10-texas-elite-vs-11-wolverines-4-0,https://tdlbasketball.com/event/10-texas-elite-vs-11-wolverines-4-0/,2,Wolverines 4.0,d3_mondays:wolverines-4-0,d3_mondays:wolverines-4-0:2025Su,57,29,12,2,1,20,49,0.408,1,14,0.071,16,28,0.571,8,8
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2025W,2025,W,2-spaghetti-ramen-vs-7-texas-elite,https://tdlbasketball.com/event/2-spaghetti-ramen-vs-7-texas-elite/,1,Spaghetti Ramen,d3_mondays:spaghetti-ramen,d3_mondays:spaghetti-ramen:2025W,59,39,16,2,1,22,52,0.423,5,17,0.294,10,14,0.714,24,17
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2025W,2025,W,2-spaghetti-ramen-vs-7-texas-elite,https://tdlbasketball.com/event/2-spaghetti-ramen-vs-7-texas-elite/,2,Texas Elite,d3_mondays:texas-elite,d3_mondays:texas-elite:2025W,76,30,12,16,4,28,66,0.424,6,24,0.25,16,27,0.593,6,13
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2024Su,2024,SU,2-texas-elite-vs-6-spark-plugs,https://tdlbasketball.com/event/2-texas-elite-vs-6-spark-plugs/,1,Texas Elite,d3_mondays:texas-elite,d3_mondays:texas-elite:2024Su,66,43,19,7,7,22,61,0.361,10,31,0.323,12,18,0.667,12,8
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2024Su,2024,SU,2-texas-elite-vs-6-spark-plugs,https://tdlbasketball.com/event/2-texas-elite-vs-6-spark-plugs/,2,Spark Plugs,d3_mondays:spark-plugs,d3_mondays:spark-plugs:2024Su,56,43,15,11,4,21,75,0.28,5,28,0.179,9,15,0.6,8,12
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2025W,2025,W,3-pippen-aint-easy-vs-7-texas-elite,https://tdlbasketball.com/event/3-pippen-aint-easy-vs-7-texas-elite/,1,Pippen Ain’t Easy,d3_mondays:pippen-ain-t-easy,d3_mondays:pippen-ain-t-easy:2025W,72,46,21,6,2,28,75,0.373,9,37,0.243,7,12,0.583,10,15
